time,x_LK,y_LK,x_RK,y_RK,x_LA,y_LA,x_RA,y_RA,,,,,,
12.205365,182.96837,429.192189,215.8569051,425.4772997,189.0573702,512.4503359,202.0496033,514.4324538,,33.0976758,13.1425611,83.4805064,,-29.68837091
12.241414,176.0304254,416.3628177,211.745045,418.9225894,192.0987734,501.2800948,199.5516172,510.7772602,,35.80623527,12.07232502,86.42416189,,-320.0716455
12.267287,184.7968598,416.3236792,217.1776584,420.0698413,189.7457138,500.7992613,191.6095422,497.4979481,,32.59677666,3.791111334,84.62041791,,211.3109328
12.326553,185.9458217,420.104686,216.3196893,415.4545005,200.1868388,499.166654,184.141157,496.2163333,,30.7277734,16.31466508,80.33430993,,-123.3700436
12.375721,174.0189157,421.2729511,164.2020496,420.4359573,180.7660126,516.744019,170.5439301,516.0043774,,9.852482867,10.24880678,95.70918515,,0
12.401534,174.0189157,421.2729511,164.2020496,420.4359573,180.7660126,516.744019,170.5439301,516.0043774,,9.852482867,10.24880678,95.70918515,,239.3486348
12.437809,172.4456431,417.4513619,163.2079318,416.8110865,162.0783112,507.9552605,179.1276675,516.1838065,,9.259873792,18.9311785,91.09575859,,-432.0908628
12.463662,155.6152154,412.3071954,168.6667452,417.1755305,157.8414549,501.6300234,163.6684171,506.7553806,,13.92993599,7.760333428,89.35056656,,596.9882152
12.501135,138.307545,412.6447364,164.5115288,416.1854025,150.9390199,501.0890382,179.4582928,510.8124468,,26.44210815,30.13127282,89.34175216,,-483.6085918
12.522675,122.031763,418.1530429,141.3827479,419.582244,152.0078049,492.0097428,171.4146287,495.4782496,,19.40369121,19.71434375,79.70806238,,41.84728914
12.564143,166.4034191,418.6846425,103.1015739,394.4973553,181.795849,496.5264774,162.602976,486.9493251,,67.76539285,21.44966713,79.34909047,,1778.143613
12.599359,104.2014417,388.3033652,106.536984,387.2835983,107.1003313,449.6184946,180.1938686,491.1503298,,2.548466669,84.06877262,61.38361878,,-1983.185023
12.625155,119.920982,374.5748723,87.54622522,365.6099526,144.7706788,463.3455435,169.296115,485.2910688,,33.59307461,32.91053177,92.18318446,,-721.6688486
12.666036,123.6909313,364.4398635,82.01747553,338.4683168,182.8541084,501.7155961,179.7638391,503.1524729,,49.10395253,3.407987571,149.4821337,,0
12.703447,123.6909313,364.4398635,82.01747553,338.4683168,182.8541084,501.7155961,179.7638391,503.1524729,,49.10395253,3.407987571,149.4821337,,-43.00551505
12.740672,76.56652785,336.3855028,68.31404274,341.3119376,178.5509826,505.937082,176.8600286,506.5745075,,9.611101411,1.807107274,197.8599682,,30.9311736
12.767476,111.9814339,354.3318337,75.20819401,329.3604086,178.4980507,504.8757448,175.8985135,505.313792,,44.45045831,2.636186451,164.5841107,,188.4462347
12.79343,167.5096516,420.6132964,75.49684992,330.9410719,180.6042908,504.0477946,176.1171571,498.0043546,,128.4813742,7.527120025,84.45581724,,1430.870697
12.828689,75.49947182,335.5705481,72.09066072,325.5886354,148.4355811,446.6172179,171.2441292,499.9205071,,10.54791801,57.97818992,132.8572125,,-211.5330097
12.87008,124.3022518,359.2394592,80.65954067,326.0549915,137.2426739,440.3328292,93.09156128,418.5717108,,54.82604428,49.22262711,82.11935936,,-1695.217134
12.896855,145.9705967,389.2871854,77.83307621,351.4337989,184.1984208,490.2551982,180.6552088,491.717724,,77.94613889,3.833188359,107.9625219,,666.4125466
12.930159,131.172597,381.4034001,88.14213734,361.9335938,156.0361632,462.3938701,171.2994931,483.4759925,,47.23022143,26.02739181,84.72103136,,-190.1455986
12.955932,127.9733098,391.9840178,108.4770185,389.7994817,152.603014,460.7832639,167.6939066,475.5685722,,19.61829688,21.1267693,73.07502031,,186.2127941
13.007351,122.8313663,414.1748997,153.4388109,415.6344236,155.3724807,492.4408743,184.2372553,502.9010746,,30.64222373,30.70164496,84.76135267,,0
13.030982,122.8313663,414.1748997,153.4388109,415.6344236,155.3724807,492.4408743,184.2372553,502.9010746,,30.64222373,30.70164496,84.76135267,,-154.4513987
13.068459,142.0692485,413.0271158,146.667585,414.9155672,156.5393779,497.5815829,180.4447729,504.5960755,,4.971010688,24.91326989,85.7836963,,-23.6780874
13.095263,157.9663181,408.592952,168.9873769,411.8932393,157.5058328,506.9031189,180.2369589,515.4322714,,11.50459184,24.27860243,98.31124535,,214.1641698
13.130478,162.4911843,409.1022085,170.6819408,414.8832685,155.5791358,508.6939522,185.9279624,518.2587929,,10.02542502,31.82039367,99.83131687,,-1016.212438
13.1564,171.4649957,420.6920294,171.5816323,420.2759074,178.2940175,513.1165643,182.5963263,516.5077441,,0.432159248,5.478134851,92.67648132,,733.4677714
13.189549,165.389561,416.6126581,176.4534252,416.6756217,160.8449546,509.7187348,190.2153757,514.7120471,,11.06404336,29.791858,93.21692425,,-234.3073456
13.233558,181.7769258,416.6463248,209.0332411,410.7703064,180.8915978,510.5663683,200.3608721,509.9132493,,27.88250914,19.48022603,93.92421614,,-463.3146762
13.269776,197.3461819,415.626102,210.5440251,414.0601441,188.3839981,501.8071346,188.0322456,499.1302514,,13.29042096,2.699895088,86.64577958,,0
13.308207,197.3461819,415.626102,210.5440251,414.0601441,188.3839981,501.8071346,188.0322456,499.1302514,,13.29042096,2.699895088,86.64577958,,351.3759124
13.330016,202.1582411,416.2829827,207.3806846,420.26067,191.6596623,503.5069233,197.8475347,511.8197501,,6.5647477,10.36305236,87.85349151,,123.0197323
13.378606,192.5372766,418.2775641,207.1149608,424.7488296,189.6955177,511.405832,202.7665598,521.2120775,,15.94948757,16.34058115,93.17161518,,-342.0203522
13.423475,177.6398916,421.6168379,211.3712153,417.3919701,200.3424049,516.8049307,199.8117552,517.6459904,,33.99487765,0.994469971,97.85794358,,38.41638828
13.45854,180.3455967,422.3269166,214.738988,418.2709904,200.9578292,518.8473523,203.2891537,519.0658439,,34.63171816,2.341540626,98.69680155,,348.1820475
13.485309,177.7542862,418.5011096,214.7804064,416.3693914,193.8001581,519.3849176,205.4502067,519.9133253,,37.08743452,11.66202586,102.15191,,-1.147288151
13.512083,173.8784731,417.96818,215.469206,417.083042,191.9861457,515.9181207,203.3459235,518.4166768,,41.60015063,11.63130836,99.60963151,,-49.74808237
13.546392,173.3964616,417.6599359,216.1303046,419.947372,198.0794018,517.2556314,207.9395671,518.3838461,,42.79501959,9.924501406,102.6087233,,-177.8329884
13.583844,187.2994817,414.6718826,219.1048684,419.1680219,205.1459524,520.0655855,208.3882919,520.443595,,32.12161098,3.264300326,106.8940088,,567.4207065
13.606518,171.5459706,412.5851547,207.4762889,421.2905824,195.0055858,509.8087153,209.2787877,517.3222048,,36.96988294,16.12999743,100.0138704,,237.5073537
13.643939,175.2492324,409.4505031,176.8930303,407.8767935,208.2504332,513.9260472,187.8821513,499.3994711,,2.2756611,25.01776011,109.5637649,,-431.0577158
13.677212,181.5333171,414.504081,175.6462222,411.7685661,188.6060235,505.2370729,178.1294458,503.1875076,,6.491604434,10.67517673,91.00823586,,-133.473453
13.707309,171.3615447,413.7696072,175.7177924,412.5972763,182.0615728,507.5496261,188.3920917,505.4871413,,4.51123639,6.658026216,94.38846617,,703.7428983
13.748852,147.1206606,407.5731852,192.7512464,415.5025307,152.5561048,508.4058852,187.6743753,515.8260503,,46.31441331,35.89361744,100.9790941,,11.95800481
13.78629,154.0661669,410.9702927,186.5074021,417.655718,149.79116,514.8731229,185.9752705,518.2495592,,33.12293243,36.34130123,103.990739,,-151.6498933
13.821507,159.5776842,416.1452,184.2124042,419.9911843,155.4870273,512.2017875,185.3169078,520.6408834,,24.93313107,31.00064693,96.14365021,,-952.6991193
13.84931,159.5919147,410.5030627,173.4434658,416.8822197,168.021264,512.9377052,167.8751976,508.4273164,,15.24988891,4.512753319,102.780883,,245.2534558
13.876125,145.2359709,416.7412071,166.8522389,412.5887646,159.3939613,511.6236397,170.4580914,510.8780323,,22.01149293,11.08922474,95.93291775,,1284.586121
13.911373,109.6196916,423.7976882,136.2891575,420.4360713,121.5782124,474.454113,171.8017008,500.0468522,,26.88049255,56.36831634,52.04881933,,-1182.867916
13.948853,120.6032268,414.1378131,116.5398909,410.1116397,162.0963035,493.8574979,173.9013672,496.1958521,,5.720207241,12.03442684,89.87159484,,-52.89112819
13.97153,101.5603911,391.2304308,115.1749073,392.5798349,155.9325412,490.9973097,166.1438891,494.6202806,,13.68122592,10.83501472,113.6211285,,1812.687147
14.009065,104.6959357,391.1338385,107.9589084,390.4674201,102.3668911,452.6282831,171.9435494,489.7797605,,3.330330963,78.8742268,61.53853399,,-117.9185831
14.033877,112.8463757,381.274889,218.4688868,413.8699994,106.3821589,448.0743099,171.5406508,487.0939856,,110.5375777,75.94843091,67.11146498,,-1693.935041
14.071938,124.6418068,385.364368,121.0908241,382.8305873,170.285616,471.3189674,171.4679786,482.733463,,4.362284123,11.47556932,97.32189104,,960.3106076
14.099752,130.9172848,388.8718233,79.41210558,331.1308746,150.7373427,446.5914549,175.3971038,475.7468993,,77.37441853,38.18564856,61.02778521,,540.4216048
14.139089,72.02651918,337.6073459,67.74448261,322.3669671,118.306671,424.9122234,159.5022381,467.7670917,,15.83050799,59.44421322,98.8129247,,954.592113
14.176571,72.20967215,338.2096607,63.7162383,321.5388269,120.4823535,422.6688275,178.1944803,498.411585,,18.70975997,95.2242348,97.28104965,,-1218.925189
14.20147,205.651751,418.2964494,221.587921,418.5785126,143.9415886,437.2624331,174.3262099,494.5811801,,15.938666,64.87421652,64.55890861,,0
14.235865,205.651751,418.2964494,221.587921,418.5785126,143.9415886,437.2624331,174.3262099,494.5811801,,15.938666,64.87421652,64.55890861,,-981.5378636
14.26741,72.61279867,341.2035278,212.5451423,421.3445024,145.3726517,439.7071452,163.6907603,468.2456074,,161.2564312,33.91160461,122.4620711,,80.38135001
14.305811,175.6314598,417.9717139,214.8136932,418.8383846,216.2721911,497.2823064,179.9281828,490.3548684,,39.19181716,36.99832883,89.11699683,,-514.0574216
14.328374,132.6511582,391.7985469,202.4356685,413.7635655,152.473857,457.473819,163.7932233,480.2117659,,73.15968781,25.39965123,68.60160897,,-46.90987208
14.366772,110.44331,382.8253055,86.57939035,377.3010776,148.0028917,465.7615288,170.7141636,472.1711226,,24.49497408,23.59840596,91.04471051,,-427.5101865
14.393735,108.8635206,393.6347884,104.6847071,392.9364892,168.8485302,479.7580253,156.7929232,480.3762616,,4.236756311,12.07144881,104.9543392,,410.2663407
14.427877,105.130582,403.0853675,120.807564,401.6870212,155.0620896,483.1871656,180.9577532,486.2720392,,15.73922288,26.07876221,94.38990153,,-95.29313166
14.453839,137.5405444,415.9737886,173.957339,416.7098583,156.6367112,494.0469586,179.5246383,499.8199629,,36.4242327,23.60476193,80.37464439,,-52.7028653
14.505096,146.6369391,413.1452532,167.1995645,408.3696346,151.2918744,508.9536722,172.1492735,507.5680934,,21.10990517,20.90337116,95.92143438,,262.2319216
14.533972,163.4205337,422.6112217,175.4923281,426.2209691,171.5677818,515.5434931,198.384454,505.9661889,,12.59994033,28.47558013,93.288717,,-621.9839835
14.571203,158.1157854,415.8418197,192.265815,420.8615029,175.911281,514.5259302,180.9450997,512.8092321,,34.51697758,5.318494436,100.2757864,,1567.656695
14.609619,142.7930257,414.974579,212.2436618,418.9018422,145.781155,505.2782253,211.2446802,508.4762585,,69.56158603,65.54159403,90.35307107,,0
14.637675,142.7930257,414.974579,212.2436618,418.9018422,145.781155,505.2782253,211.2446802,508.4762585,,69.56158603,65.54159403,90.35307107,,-835.4507043
14.673745,178.6439841,415.5056846,166.2030528,414.2644242,186.458726,512.7846091,221.8636384,512.4106654,,12.50269967,35.40688713,97.5923119,,-1153.595209
14.700495,193.3892419,418.8658576,125.936664,402.3518437,191.3453763,506.822904,195.1786311,504.374962,,69.44467525,4.548215298,87.98078994,,453.2519316
14.734722,211.0223887,428.4910019,114.3626885,400.1473203,202.1424717,500.4662421,182.3974039,496.9161904,,100.7296477,20.06166916,72.52094958,,-581.9512907
14.760615,203.7995501,423.3298121,165.7192744,411.6426009,195.5067105,503.7415263,191.4302651,500.8580071,,39.83338177,4.99320439,80.83820241,,282.0274386
14.794792,209.7745547,425.1770732,172.2247956,418.1449872,210.2121079,514.5233463,196.2427423,510.1697395,,38.20254758,14.63205616,89.3473445,,-322.9872416
14.820633,182.9648362,423.0574766,217.5044078,419.3338856,204.8295385,518.0156022,198.6735849,516.744855,,34.73970547,6.28574285,97.44285928,,273.5296037
14.87205,176.1383413,418.5888482,217.6319309,417.0763543,190.8770823,522.2014455,210.832776,518.2158165,,41.52114661,20.34981448,104.6556296,,0
14.899859,176.1383413,418.5888482,217.6319309,417.0763543,190.8770823,522.2014455,210.832776,518.2158165,,41.52114661,20.34981448,104.6556296,,-44.80028858
14.935146,176.4951856,419.7527815,211.8419793,422.3494498,194.2725559,522.4793288,212.7111579,518.9734314,,35.4420444,18.7689467,104.2534336,,-41.33856269
14.974555,169.2950511,419.8230028,218.1560828,418.4218826,194.8201149,516.4214494,210.9009454,510.4901052,,48.88111656,17.13983528,99.91390678,,-173.5634956
15.000414,173.3021682,419.608615,210.3290294,417.9096623,192.2063473,516.1179171,204.6464996,513.8142175,,37.06581836,12.65165685,98.34334436,,-18.0087459
15.038637,176.7143992,415.3150839,212.212579,417.109413,193.6319765,507.526865,205.2469145,510.3928669,,35.54349991,11.96330856,93.75082397,,-52.8909443
15.065543,188.1203642,412.4063716,212.0000532,417.838073,200.9781584,496.9994452,190.8025672,494.2510488,,24.48964938,10.54022481,85.5646596,,-166.0858069
15.103935,175.807355,413.2231502,211.7524547,414.3045127,190.3567683,504.167604,194.1229557,502.3917802,,35.96136173,4.163858511,92.10091804,,16.09362707
15.127561,179.8586834,413.1550568,215.1768452,414.5296541,191.0693169,504.9603295,187.2226487,502.5412664,,35.34490162,4.544086544,92.4872229,,-84.61877556
15.164944,147.6110697,406.7231958,181.9888436,414.1482247,180.5346395,508.7518619,181.6031964,507.8773635,,35.17047615,1.380782858,107.2091888,,193.0341101
15.189596,158.1470772,414.8192029,201.1012357,422.1240044,173.6531607,512.0101988,179.7854602,511.7137722,,43.57086019,6.139459739,98.42016211,,327.2477885
15.228024,167.8143619,418.2896857,178.3548722,418.1461272,167.9141081,508.0340695,184.4915035,516.719624,,10.54148787,18.71493776,89.74443923,,79.83351083
15.253849,160.5040886,420.4988828,177.1012813,419.6756065,159.1050774,508.385024,178.8579159,514.8266127,,16.61759879,20.77663817,87.89727554,,-308.3713547
15.306255,139.1100932,405.1693975,149.6574812,409.610249,172.7641089,502.0614588,172.0130487,506.6160779,,11.44414941,4.616128959,102.5702896,,0
15.340501,139.1100932,405.1693975,149.6574812,409.610249,172.7641089,502.0614588,172.0130487,506.6160779,,11.44414941,4.616128959,102.5702896,,2952.036479
15.36645,115.832054,416.5770534,143.177305,415.4984649,110.1804741,456.4210314,175.9755935,504.0387889,,27.36651431,81.21852354,40.24279983,,-2854.362121
15.393232,108.6380183,396.613418,110.443158,395.1634697,157.5489041,486.9684004,162.1181907,488.3479374,,2.315357296,4.77299721,102.7438446,,-108.8512611
15.428397,209.7824204,406.1212229,102.1787793,375.808191,166.5335451,482.1841561,165.6014979,482.3415461,,111.7918757,0.945242612,87.49877154,,1905.190273
15.465838,87.03162999,372.7452046,91.31416054,371.7499468,108.0326825,454.0265534,171.8812318,487.8997826,,4.396658504,72.27747162,83.95059183,,-2201.138181
15.488469,109.922046,380.2691437,84.49290947,371.1350164,156.9688944,477.8737536,175.1260792,491.0997158,,27.01986799,22.46351344,108.3515843,,-439.9929142
15.532574,138.6129583,398.4484436,201.7694401,420.0543379,175.4780406,488.1755001,173.4675568,490.4791996,,66.74995028,3.057625958,97.00504606,,0
15.568673,138.6129583,398.4484436,201.7694401,420.0543379,175.4780406,488.1755001,173.4675568,490.4791996,,66.74995028,3.057625958,97.00504606,,1240.513493
15.608143,176.4206324,420.0232551,83.02747674,323.6703171,141.8948542,439.8561375,167.4886764,485.1453064,,134.1870716,52.02069352,39.81673749,,0
15.631769,176.4206324,420.0232551,83.02747674,323.6703171,141.8948542,439.8561375,167.4886764,485.1453064,,134.1870716,52.02069352,39.81673749,,-267.97405
15.668252,173.3761514,417.1327821,80.57508892,326.9491352,143.8170294,438.5374362,164.6325161,475.2973006,,129.4029651,42.24419626,36.49521764,,839.3211264
15.694122,176.6590923,420.1109177,206.0037695,418.0920933,147.108444,439.5988494,177.3836295,495.936816,,29.41403971,63.9574338,35.39802674,,-842.1465746
15.728278,202.9837974,419.2360393,86.46001794,324.193367,208.1208962,491.1400702,173.0379833,488.3576651,,150.3692147,35.19307539,72.08730432,,-442.2899606
15.755131,112.7324561,356.8472611,84.75679034,340.4587944,150.5874954,443.541122,164.7241116,462.08308,,32.42251865,23.31626308,94.59825325,,-435.4334417
15.806514,203.0435691,406.7344814,85.69248541,371.0383481,156.6948299,463.9355849,155.8628899,464.3782679,,122.6600619,0.942386546,73.62181652,,4048.988837
15.833426,201.7671601,412.5190753,99.85266066,388.0918653,194.6120349,485.1408986,92.73545796,443.8964844,,104.80102,109.9087741,72.97345432,,0
15.868647,201.7671601,412.5190753,99.85266066,388.0918653,194.6120349,485.1408986,92.73545796,443.8964844,,104.80102,109.9087741,72.97345432,,-3622.478188
15.894454,109.2508588,396.5281113,106.1307796,395.4868373,165.208688,477.4365044,179.4695404,485.5825936,,3.289246989,16.42347955,98.37401447,,142.3609218
15.929657,111.3119946,404.5678806,120.4932591,403.9758633,160.4299535,489.3799018,180.4467488,497.0472094,,9.200331641,21.43501108,98.00843243,,-71.9246734
15.968176,128.021302,401.4520382,130.5808837,400.9607931,157.318671,500.4316634,175.8520603,502.6404426,,2.606296266,18.66454458,103.2245225,,64.85834414
15.99074,144.3010548,410.3975027,172.9802066,405.3540704,156.2918174,498.5694689,174.2167171,507.7255973,,29.11923689,20.12800826,88.98356034,,-112.8085363
16.028143,162.3281706,413.8929125,173.5773726,413.567607,160.8553852,507.4620775,175.4025945,513.9012722,,11.25390462,15.90863058,93.58075516,,-492.8980874
16.055003,169.6423577,418.6163211,178.3999764,418.1039868,176.0286965,518.3921297,176.6280665,515.7909016,,8.772592076,2.66938795,99.97998452,,629.1636981
16.10744,175.2500874,416.8095665,172.2625661,412.7950967,169.3767289,514.6911479,204.9306907,511.9322258,,5.004123429,35.66084479,98.05763773,,-1132.806388
16.135204,196.9671465,417.8955268,135.2454896,411.9654745,183.0370714,518.983691,185.833764,515.8373738,,62.00587432,4.209608227,102.0434414,,0
16.169453,196.9671465,417.8955268,135.2454896,411.9654745,183.0370714,518.983691,185.833764,515.8373738,,62.00587432,4.209608227,102.0434414,,452.0790404
16.196284,211.8349115,426.4972945,220.3970088,418.4181207,191.7486549,508.1836317,175.5095604,506.3764591,,11.77210939,16.33934096,84.11964925,,-223.29488
16.230555,194.4115926,422.084182,224.0225635,418.8923045,191.9703003,511.8971152,184.009834,508.4198307,,29.78250627,8.686802128,89.84610664,,-142.6109855
16.257412,194.1310494,419.0789914,222.7126778,420.3720437,190.4253557,507.3771127,187.682811,503.3688746,,28.61086273,4.856698889,88.37584733,,193.8808912
16.291565,190.9483296,416.7284016,220.1755533,426.0570814,195.6307378,513.202821,206.4951286,516.9064248,,30.67987731,11.47831297,96.58798344,,1.252018689
16.32908,195.9323702,420.937082,218.8247431,421.3189294,194.4917315,512.4282588,205.1452684,516.8253359,,22.89555731,11.52528245,91.50251839,,-192.7524222
16.369894,184.6722626,418.2188944,213.7120015,421.5272754,201.2696452,507.0477414,204.3827517,505.1263831,,29.22758663,3.65828509,90.36612844,,0
16.407353,184.6722626,418.2188944,213.7120015,421.5272754,201.2696452,507.0477414,204.3827517,505.1263831,,29.22758663,3.65828509,90.36612844,,-16.82951393
16.429881,189.8717549,408.7460482,215.4373252,421.4622598,206.0237187,505.6034928,202.8850012,504.6541373,,28.55346603,3.2791498,98.19496173,,114.8294381
16.467415,189.2863874,413.0404912,215.9224906,429.0603721,202.1075891,507.8475727,209.6029532,506.6581043,,31.08244807,7.589157929,95.67008893,,-264.3723356
16.489989,189.0851851,413.7002599,217.5566178,425.3320313,209.9983661,505.4345513,209.0136339,504.1466668,,30.75582198,1.621216824,94.08794481,,103.92026
16.527399,189.5902997,426.9938974,220.6646705,417.1918698,207.4658773,514.1803715,202.0709965,513.0654943,,32.58368097,5.508873752,89.00009854,,248.9941175
16.567252,179.9792908,418.854268,212.134682,421.8136704,192.8930569,513.0904593,208.2993373,513.9816771,,32.29128746,15.43203632,95.11690231,,0
16.60467,179.9792908,418.854268,212.134682,421.8136704,192.8930569,513.0904593,208.2993373,513.9816771,,32.29128746,15.43203632,95.11690231,,-132.533837
16.63896,183.4412239,413.4014014,212.1136308,421.5993206,194.2509728,500.9910399,202.4908804,508.1072547,,29.821348,10.88745105,88.25415256,,434.7522402
16.665718,182.9908652,411.9050568,216.3466303,413.7101015,212.6091698,503.2380837,191.796077,494.636316,,33.40456932,22.52055149,96.01544548,,-488.8501672
16.692752,183.046609,413.0773498,218.9421966,409.8661691,196.4153696,502.1452836,205.469624,504.2907572,,36.03893576,9.304976072,90.06564601,,352.3025886
16.726778,181.0999438,413.9678076,213.6255168,412.7153377,190.6270139,510.858881,211.9193823,510.8102429,,32.54967864,21.29242395,97.35833385,,-459.9250288
16.765262,166.5846721,416.0535095,204.9899304,418.8762312,181.1292026,513.0947152,180.7156265,509.5259302,,38.50885123,3.592669142,98.12511896,,-33.57641977
16.803092,168.7851487,420.2234694,209.0721516,421.7231958,177.8174398,518.306975,175.9285893,516.9556329,,40.31490769,2.322473182,98.4985094,,0
16.8383,168.7851487,420.2234694,209.0721516,421.7231958,177.8174398,518.306975,175.9285893,516.9556329,,40.31490769,2.322473182,98.4985094,,203.6343829
16.864155,170.0496641,416.7307195,191.5851091,419.7360621,176.4918607,518.3654548,168.9386628,517.6454204,,21.74413658,7.587440152,101.8387024,,-18.30917338
16.902631,168.3556511,414.3962792,170.7788181,413.8940525,177.2901911,511.7164701,170.4073064,511.6809415,,2.474665628,6.882976397,97.72945084,,750.4300249
16.926161,159.451833,414.2321635,182.3881703,415.2388588,159.9955542,511.1019957,184.3382554,514.2122522,,22.95841903,24.54059488,96.87135812,,-129.1904849
16.9636,142.8204797,405.3302833,143.9115888,404.9648134,162.0004332,495.9276964,179.2645762,505.4245577,,1.15068993,19.70383232,92.60540954,,1889.577616
16.996007,128.7256619,410.3748176,175.4480218,415.703999,112.2809574,471.9169504,183.1019729,511.1032496,,47.02530265,80.93937411,63.70135333,,39.61705323
17.022607,115.8552332,411.1701651,136.7010617,411.2588537,114.0390169,468.2275961,187.4149213,504.818025,,20.84601716,81.99318773,57.08633001,,-1432.267025
17.057903,117.5167574,400.4601243,126.8631065,398.8489102,155.1887768,489.8621413,184.3875395,501.5197136,,9.484210688,31.43989083,97.01495601,,-284.8555748
17.084656,100.6861017,394.973477,162.7270413,412.5215072,158.8320199,483.4572972,179.7565813,494.8377462,,64.47489085,23.81914963,105.8788659,,1588.687059
17.122182,104.2381103,394.2487688,170.2927408,412.2774805,102.1477725,455.8152967,176.6192318,493.4398179,,68.47078688,83.43622023,61.60200378,,-2826.271074
17.145763,112.3130472,385.1184795,85.78740576,371.4607019,160.6671594,474.0463126,173.1732391,485.2489664,,29.83529022,16.78992203,101.2239086,,1661.888813
17.183209,108.8876307,379.6539853,169.7807484,404.8163531,105.0237111,448.6169671,175.027188,485.2752994,,65.88715001,79.02101053,69.07114255,,-2939.381756
17.205851,80.11414762,361.6851213,83.0181291,349.115736,169.0255844,473.4325602,175.0080937,484.3709722,,12.90048663,12.46752881,142.8031291,,-2.820450513
17.243264,82.70815601,367.4349845,167.1578231,407.6092838,177.3288166,477.1035232,172.0965315,465.9034153,,93.51855749,12.36200729,144.8456344,,158.0318569
